"data.cms.gov","3jr6-56xd",2
"finances.worldbank.org","3jr9-arsa",9
"health.data.ny.gov","3jrd-4qkt",8
"data.energystar.gov","3js5-e9d6",59
"data.illinois.gov","3jst-gsty",1
"data.cityofnewyork.us","3jtu-yyid",8
"data.cityofchicago.org","3jvy-pwrj",2
"data.cityofnewyork.us","3jw2-idug",4
"data.ok.gov","3jxv-7cxt",1
"data.wa.gov","3jy5-r5jf",4
"data.cityofchicago.org","3jy7-59ec",2
"data.texas.gov","3jym-ztmf",38
"healthmeasures.aspe.hhs.gov","3jzm-zj5x",1
"performance.lacity.org","3k2a-2gps",4
"data.cms.gov","3k2e-vpjf",9
"health.data.ny.gov","3k2e-yz4y",5
"data.seattle.gov","3k2p-39jp",14
"data.energystar.gov","3k4s-iewc",15
"bronx.lehman.cuny.edu","3k5b-hfyy",2
"mondara.socrata.com","3k5e-p6t4",14
"data.montgomerycountymd.gov","3k6p-wxaj",1
"data.cityofnewyork.us","3k6s-4u9q",1
"data.medicare.gov","3k7h-qnhn",12
"healthmeasures.aspe.hhs.gov","3k8a-ci7n",2
"performance.cookcountyil.gov","3k8b-stz3",2
"data.maryland.gov","3kaa-hi4w",6
"data.hawaii.gov","3kag-nfar",1
"data.smcgov.org","3kap-6e4a",8
"data.edmonton.ca","3kaq-5ecd",5
"finances.worldbank.org","3kaw-djnf",7
"data.lacity.org","3kbe-h8ae",2
"performance.chattanooga.gov","3kc5-ce2t",2
"data.sfgov.org","3kcd-7eiq",55
"data.lacity.org","3kce-7yuf",1
"data.iowa.gov","3kck-gq3y",7
"data.cityofnewyork.us","3kcn-nsb5",3
"data.cese.nsw.gov.au","3kds-gvzu",2
"data.cms.gov","3keu-t3e7",499
"data.wa.gov","3kew-745i",1
"healthmeasures.aspe.hhs.gov","3kfc-xkzn",1
"explore.data.gov","3kfk-gpig",34
"data.austintexas.gov","3kg3-2qdx",9
"data.medicare.gov","3kg5-f6rk",1
"data.ok.gov","3kge-yktq",23
"data.slcgov.com","3kgt-vcwy",35
"brigades.opendatanetwork.com","3khe-srdg",5
"data.baltimorecity.gov","3khh-rk6j",1
"data.results.wa.gov","3kic-ngjv",1
"www.dallasopendata.com","3kja-ajn8",6
"data.vta.org","3kjs-dyxb",17
"data.cdc.gov","3kkx-k8tx",10
"mondara.socrata.com","3kkz-z4ax",2
"data.wa.gov","3kmc-a8ih",30
"data.winnipeg.ca","3kmj-eezt",3
"opendata.utah.gov","3kmk-dtgs",6
"kcstat.kcmo.org","3kna-rmiz",5
"data.cityofnewyork.us","3knt-mvbp",13
"data.illinois.gov","3kpx-3nx9",9
"data.medicare.gov","3kqh-e6w9",15
"data.baltimorecity.gov","3kqi-kmri",1
"healthmeasures.aspe.hhs.gov","3kr2-qxxs",1
"finances.worldbank.org","3kr6-djkq",3
"data.oaklandnet.com","3ks5-zci6",9
"open.whitehouse.gov","3ksw-nsj4",26
"washingtonpost.socrata.com","3ksw-yku8",2
"data.smcgov.org","3ktb-3kd7",8
"data.cityofchicago.org","3kts-3qcu",2
"data.ny.gov","3kuu-zfmt",3
"data.cityofchicago.org","3kvu-vpdk",32
"data.undp.org","3kw3-2cfu",4
"healthmeasures.aspe.hhs.gov","3kwt-cpv6",1
"data.cityofchicago.org","3kx5-abd7",8
"data.raleighnc.gov","3kx9-sjzn",3
"data.ok.gov","3kxh-nhmn",1
"data.cityofnewyork.us","3kxr-74xr",3
"data.kingcounty.gov","3kz3-revh",4
"saxon.socrata.com","3m2t-4dp2",1
"bronx.lehman.cuny.edu","3m2w-m834",19
"data.results.wa.gov","3m35-99gp",13
"data.oregon.gov","3m3h-gnqq",11
"data.govloop.com","3m3p-r79b",4
"opendata.utah.gov","3m3q-j7ae",12
"data.datamontana.us","3m42-rz92",3
"performance.smcgov.org","3m58-6bd9",18
"performance.cookcountyil.gov","3m5h-temr",2
"data.montgomerycountymd.gov","3m6f-qgsq",8
"data.edmonton.ca","3m73-asjw",2
"data.hawaii.gov","3m73-n5kj",16
"data.cityofnewyork.us","3m7w-edwh",3
"reports.data.montgomerycountymd.gov","3m7y-w8f8",2
"data.acgov.org","3m85-kj97",1
"www.datossct.gob.mx","3m8j-wv85",3
"data.medicare.gov","3m8p-46ic",4
"data.cityofnewyork.us","3m8z-shyv",4
"lombardia.socrata.com","3m92-u8v9",11
"data.smcgov.org","3ma2-htbu",1
"data.results.wa.gov","3ma4-p48c",1
"data.hawaii.gov","3maa-4fgr",18
"health.data.ny.gov","3mad-hbz9",9
"data.cityofnewyork.us","3mae-ywng",4
"data.smgov.net","3mam-sj4p",6
"data.mo.gov","3man-dv96",1
"data.mo.gov","3mbe-ccam",23
"performance.smcgov.org","3mbr-kpgu",19
"lombardia.socrata.com","3mbs-sdpm",2
"data.cityofchicago.org","3mc4-4jn5",8
"data.ok.gov","3mcm-3xc7",1
"data.edmonton.ca","3mcy-ehye",2
"data.ct.gov","3md4-wwda",52
"data.ok.gov","3md9-4n9q",8
"data.undp.org","3mdn-eqxn",4
"data.ny.gov","3me4-eyxd",3
"data.cityoftacoma.org","3me4-zdup",3
"data.awcnet.org","3mew-uc6q",16
"data.cdc.gov","3mf8-i9ny",2
"data.cityofchicago.org","3mg2-a24n",1
"performance.lacity.org","3mg3-6ted",1
"opensourcedata.socrata.com","3mg7-myrq",37
"performance.smcgov.org","3mgg-5yu3",20
"data.medicare.gov","3mh5-92hh",6
"data.medicare.gov","3mh5-v6bz",1
"performance.smcgov.org","3mh7-apg5",1
"finances.worldbank.org","3mhs-bq2q",13
"data.cityofmadison.com","3mi4-qx3c",33
"data.cityofnewyork.us","3mim-bd27",5
"data.wa.gov","3miq-xa4r",1
"data.cityofchicago.org","3mir-acns",1
"data.cityofnewyork.us","3miu-myq2",9
"data.cms.gov","3mj9-7yvn",6
"data.cityofnewyork.us","3mji-gpg5",1
"data.cityofchicago.org","3mju-xccy",1
"data.iowa.gov","3mkp-8pnu",7
"data.results.wa.gov","3mmn-qz3w",6
"data.cityofchicago.org","3mn2-dwgr",2
"data.cms.gov","3mp9-i3zi",13
"data.seattle.gov","3mpy-unvj",5
"data.ct.gov","3mqv-d66s",1
"opensourcedata.socrata.com","3mqx-dic6",8
"data.oregon.gov","3mr8-vg7e",6
"data.lacity.org","3mrd-zr39",2
"data.cityofnewyork.us","3mrr-8h5c",16
"performance.smcgov.org","3mru-irxs",17
"data.cms.gov","3mrx-nc3p",3
"data.winnipeg.ca","3mrz-ky9t",2
"data.iowa.gov","3msa-xeim",3
"data.cityofchicago.org","3msj-emar",7
"data.ok.gov","3mtv-xupu",8
"data.cityofnewyork.us","3mty-zwnr",4
"www.dcadashboard.com","3mu6-f7y4",2
"data.undp.org","3mvm-t7g8",2
"health.data.ny.gov","3mvu-bwkd",1
"data.atf.gov","3mwc-k7mf",3
"data.mo.gov","3mwf-kse4",3
"data.montgomerycountymd.gov","3mxu-j6dk",3
"cdph.data.ca.gov","3myd-d9mv",1
"explore.data.gov","3myt-pfx4",3
"data.sfgov.org","3n35-mwqa",3
"data.medicare.gov","3n36-cfyj",12
"data.cityofchicago.org","3n3j-jg2b",24
"data.edmonton.ca","3n3v-6f96",12
"data.southbendin.gov","3n4h-k77a",3
"bronx.lehman.cuny.edu","3n4m-rwrp",17
"data.somervillema.gov","3n4r-pcgu",17
"brigades.opendatanetwork.com","3n5f-a3mj",4
"data.medicare.gov","3n5g-6b7f",7
"data.oregon.gov","3n5g-qyzy",8
"health.data.ny.gov","3n5k-g3f8",5
"data.seattle.gov","3n65-266r",1
"data.oregon.gov","3n6f-qc98",12
"data.energystar.gov","3n6q-sfdq",17
"data.sunlightlabs.com","3n6w-qm3h",1
"data.cityofnewyork.us","3n79-3ctu",40
"healthmeasures.aspe.hhs.gov","3n7b-5bns",1
"midashboard.michigan.gov","3n7n-egzd",3
"data.wa.gov","3n7w-2b7m",9
"data.undp.org","3n9p-gta3",10
"health.data.ny.gov","3n9x-27pa",3
"data.lacity.org","3n9z-qdhi",1
"data.hawaii.gov","3nah-v3qi",1
"data.sfgov.org","3nbb-z9ty",46
"explore.data.gov","3nbe-khru",26
"data.ok.gov","3nc4-775e",1
"data.murphytx.org","3ncv-t2x4",3
"data.hawaii.gov","3ndn-tcs4",22
"data.lacity.org","3ndt-ics3",3
"bronx.lehman.cuny.edu","3ne7-vqs2",4
"explore.data.gov","3ne8-smp5",15
"data.seattle.gov","3neb-8edu",21
"data.chattlibrary.org","3nes-fcd4",3
"brigades.opendatanetwork.com","3nf8-qttz",4
"data.seattle.gov","3nfm-hd4h",5
"data.raleighnc.gov","3ng6-hcwf",4
"data.texas.gov","3ngi-ye7w",1
"data.mo.gov","3ngt-vz43",14
"www.data.act.gov.au","3nhn-m5zu",6
"data.edmonton.ca","3nhu-wihr",3
"data.energystar.gov","3ni3-8769",8
"data.energystar.gov","3nig-7xfh",15
"health.data.ny.gov","3nii-2c4k",9
"www.data.act.gov.au","3nis-p8if",5
"data.princegeorgescountymd.gov","3nix-w99w",1
"data.cityofnewyork.us","3nja-bsch",3
"oswer.socrata.com","3njx-jh6j",1
"data.cityofnewyork.us","3nk3-yb5p",4
"healthmeasures.aspe.hhs.gov","3nk9-wmjf",2
"health.data.ny.gov","3nkb-mqnr",11
"data.consumerfinance.gov","3nkd-baet",5
"data.edmonton.ca","3nkd-xrk6",14
"data.cityofnewyork.us","3nm4-g97k",2
"data.wa.gov","3nma-d5uu",1
"data.edmonton.ca","3nma-d8m3",2
"opendata.utah.gov","3nnk-8ku2",2
"data.baltimorecity.gov","3nnv-q6g4",5
"mondara.socrata.com","3nnz-qm4z",11
"www.data.act.gov.au","3np9-m3i7",3
"data.sfgov.org","3npn-7wh6",7
"data.kcmo.org","3npy-qfgc",7
"data.cityofchicago.org","3nq3-b88q",3
"data.raleighnc.gov","3nqb-h2hv",3
"data.hawaii.gov","3nqr-pbqh",1
"dashboard.edmonton.ca","3nsb-44uu",3
"openiowa.socrata.com","3nsi-e52a",15
"data.mo.gov","3nsv-k6eh",5
"data.ct.gov","3nt2-2agb",1
"data.austintexas.gov","3nt9-k9rh",19
"data.kcmo.org","3ntt-za2b",8
"datagov-sbx.socrata.com","3ntw-92y9",18
"data.results.wa.gov","3nuk-42kc",1
"data.sfgov.org","3nv8-2i7u",12
"finances.worldbank.org","3nx6-x2py",1
"data.edmonton.ca","3nx8-riwi",9
"data.cityofberkeley.info","3nxq-hf2w",4
"data.cityofgp.com","3ny4-ab5g",1
"opendata.utah.gov","3nz3-5eux",4
"data.medicare.gov","3nzf-2rdy",13
"data.lacity.org","3p2d-ub5f",7
"data.baltimorecity.gov","3p2e-3iq5",5
"data.kcmo.org","3p2y-sywe",2
"scytl.partner.socrata.com","3p3c-tu5v",6
"data.ok.gov","3p3f-2mpn",1
"data.sfgov.org","3p42-xcgj",66
"data.cityofchicago.org","3p49-87zh",10
"data.colorado.gov","3p4c-fm5u",12
"reports.data.montgomerycountymd.gov","3p56-xnxp",4
"explore.data.gov","3p5j-hng9",35
"data.austintexas.gov","3p5m-sb9u",12
"data.nola.gov","3p6c-i52b",3
"data.baltimorecity.gov","3p6n-ssi8",10
"data.lacity.org","3p6r-nzwp",3
"data.hawaii.gov","3p77-zzbt",4
"data.cityofchicago.org","3p7z-xux4",3
"data.raleighnc.gov","3p85-ntxj",6
"health.data.ny.gov","3p9b-dif7",12
"dashboard.hawaii.gov","3p9r-ihsu",3
"data.edmonton.ca","3p9s-5j49",2
"data.cityofchicago.org","3paa-hjdr",6
"data.winnipeg.ca","3pah-46ik",5
"data.baltimorecity.gov","3pan-3rxm",1
"data.sunlightlabs.com","3pan-ksnf",1
"data.maryland.gov","3paz-iuj6",7
"www.opendata.go.ke","3pb2-yfs2",1
"data.oregon.gov","3pbg-xvzk",9
"data.ok.gov","3pcd-aiuu",6
"data.ok.gov","3pd7-iydf",1
"dashboard.plano.gov","3pdm-sjp5",1
"data.cdc.gov","3pem-j9fj",1
"data.cityofchicago.org","3pge-ya2w",3
"healthmeasures.aspe.hhs.gov","3phe-ebbx",2
"performance.smcgov.org","3phj-qtkr",1
"data.colorado.gov","3phq-hiqt",2
"data.opendatanetwork.com","3phy-jccd",9
"data2020.abtassociates.com","3pi6-umvh",4
"dashboard.edmonton.ca","3pi9-b3rf",2
"data.energystar.gov","3pic-tayf",16
"data.edmonton.ca","3piy-8tuz",2
"data.kingcounty.gov","3pkr-48fc",3
"www.natsdatasct.gob.mx","3pkz-c3nt",3
"data.healthcare.gov","3pm4-fr85",35
"data.ny.gov","3pmu-gdad",51
"controllerdata.lacity.org","3pn8-fx22",2
"data.maryland.gov","3png-svda",4
"explore.data.gov","3ppf-7nyk",18
"mondara.socrata.com","3pq5-f6mu",1
"data.ct.gov","3pq5-f9in",1
"www.datossct.gob.mx","3pqe-6s58",9
"data.cityofnewyork.us","3psu-9hnf",23
"data.edmonton.ca","3psv-jvet",2
"data.austintexas.gov","3pti-egg4",2
"data.illinois.gov","3ptn-h7tt",9
"data.kingcounty.gov","3ptv-ugdh",96
"data.austintexas.gov","3pu4-zkq9",2
"data.edmonton.ca","3pu7-minr",7
"data.cityofchicago.org","3pun-cwrt",4
"saxon.socrata.com","3puq-8xf2",3
"data.seattle.gov","3put-f9n9",11
"open.whitehouse.gov","3pvd-uct4",6
"data.kingcounty.gov","3pw3-zvne",7
"data.oregon.gov","3pwn-gurx",7
"healthmeasures.aspe.hhs.gov","3py7-qyg2",2
"finances.worldbank.org","3pz2-tx5q",10
"opendata.utah.gov","3pz4-jq2q",2
"healthmeasures.aspe.hhs.gov","3pzf-us3e",1
"data.edmonton.ca","3pzm-jxdi",1
"data.ny.gov","3pzs-2zsk",4
"data.edmonton.ca","3q2f-zm2k",1
"kcstat.kcmo.org","3q2s-ttqt",11
"data.nj.gov","3q3d-jbem",9
"data.cese.nsw.gov.au","3q47-byxu",3
"data.oregon.gov","3q48-n5u9",4
"data.cityofnewyork.us","3q4w-ncn6",7
"data.somervillema.gov","3q5a-wgch",2
"data.baltimorecity.gov","3q5c-kc2d",2
"data.hawaii.gov","3q5s-rvt5",10
"data.cityofnewyork.us","3q66-h7aj",2
"data.cityofnewyork.us","3q6m-m654",7
"data.seattle.gov","3q6r-x35e",2
"data.cityofchicago.org","3q7t-trpd",2
"opendata.utah.gov","3q88-48ie",3
"data.hawaii.gov","3q9c-u9dg",3
"data.consumerfinance.gov","3q9h-uscu",2
"data.oregon.gov","3q9y-8hy6",2
"data.ci.newark.nj.us","3qan-wcyc",7
"data.cityofnewyork.us","3qaz-622f",4
"data.atlantaga.gov","3qb2-v4xq",3
"openiowa.socrata.com","3qc2-9j86",17
"kcstat.kcmo.org","3qc8-6jn6",3
"hackforchange.socrata.com","3qcd-aj9b",4
"health.data.ny.gov","3qcd-qyzr",23
"kibbles.socrata.com","3qcq-zgu2",21
"data.strathcona.ca","3qcy-vcr9",8
"data.cityofnewyork.us","3qd6-r5pz",5
"data.cityofchicago.org","3qdj-cqb8",2
"strategicplanning1.aspe.hhs.gov","3qdr-4gs7",4
"data.oaklandnet.com","3qdu-cuai",8
"data.cityoftacoma.org","3qdv-y76p",1
"data.consumerfinance.gov","3qec-8x7e",2
"datacatalog.cookcountyil.gov","3qf7-xrf4",5
"finances.worldbank.org","3qfa-9gw3",9
"data.cityofnewyork.us","3qfc-4tta",28
"data.edmonton.ca","3qga-tuus",2
"data.oaklandnet.com","3qgg-dq6v",39
"data.medicare.gov","3qgi-36qs",4
"data.edmonton.ca","3qgj-8jg7",4
"data.austintexas.gov","3qgp-6y8d",3
"data.sfgov.org","3qgq-ixgr",8
"mondara.socrata.com","3qgs-3wiu",14
"data.strathcona.ca","3qhd-9c6k",1
"data.melbourne.vic.gov.au","3qhh-hjz5",7
"www.datossct.gob.mx","3qhi-59v6",2
"data.michigan.gov","3qie-i2dy",8
"mondara.socrata.com","3qii-74pi",3
"healthmeasures.aspe.hhs.gov","3qis-kvwd",2
"data.michigan.gov","3qit-aik4",19
"childcare.vancouver.socrata.com","3qja-6s6b",1
"data.kingcounty.gov","3qjh-aynk",6
"data.medicare.gov","3qmb-3pir",5
"data.cityofchicago.org","3qp4-zx9v",38
"data.colorado.gov","3qq2-wqyp",56
"dashboard.edmonton.ca","3qrb-4igp",2
"data.kcmo.org","3qrr-whrt",10
"healthmeasures.aspe.hhs.gov","3qs3-pq7p",1
"data.lacity.org","3qs9-v4my",2
"data.strathcona.ca","3qsg-7vaa",12
"data.cityofnewyork.us","3qsg-g3hz",1
"data.cityofchicago.org","3qsz-jemf",5
"data.illinois.gov","3qt3-daxy",7
"dashboard.edmonton.ca","3qt5-kz7y",2
"data.colorado.gov","3qtu-edua",16
"data.oregon.gov","3que-a8gd",1
"data.sonomacounty.ca.gov","3qum-hhqc",5
"data.hawaii.gov","3qum-rh87",1
"dashboard.hawaii.gov","3qup-3fat",3
"www.dallasopendata.com","3qur-xvie",6
"data.cms.gov","3qvc-smg3",380
"mydata.iadb.org","3qvn-fttw",1
"data.raleighnc.gov","3qvz-rvqm",2
"data.smgov.net","3qw4-va7h",8
"data.mo.gov","3qw9-pifm",8
"dashboard.hawaii.gov","3qwi-6gwp",1
"datacatalog.cookcountyil.gov","3qwt-vj3s",1
"data.iowa.gov","3qxc-gxc2",2
"datacatalog.cookcountyil.gov","3qxj-u7f2",7
"data.maryland.gov","3qxq-397m",1
"www.dcadashboard.com","3qyj-3pmp",12
"data.hawaii.gov","3qym-dvwi",10
"health.data.ny.gov","3qyr-ncue",1
"data.lacity.org","3r2c-gh2d",1
"reports.data.montgomerycountymd.gov","3r2e-23iq",6
"data.hawaii.gov","3r2p-3f6n",4
"data.cityofnewyork.us","3r37-dy2h",46
"data.maryland.gov","3r3j-qu5k",1
"data.illinois.gov","3r4u-w4dc",10
"brigades.opendatanetwork.com","3r58-fy33",1
"data.cityofchicago.org","3r5z-s68i",8
"bronx.lehman.cuny.edu","3r6a-9k55",10
"data.maryland.gov","3r6n-zh6e",15
"data.colorado.gov","3r6s-bwep",2
"data.medicare.gov","3r7c-w4r2",1
"data.baltimorecity.gov","3r8a-uawz",2
"data.ok.gov","3r8d-24xz",2
"health.data.ny.gov","3r8e-5gyg",11
"opendata.utah.gov","3r8q-rhjr",1
"data.energystar.gov","3r8r-x4sy",12
"data.ny.gov","3r95-5q3g",2
"data.danvilleva.gov","3r9f-997g",4
"data.cdc.gov","3rb2-kzjs",6
"www.opendata.go.ke","3rbp-q6wm",9
"data.energystar.gov","3rcf-kc5u",61
"data.hawaii.gov","3rcj-4m2a",4
"data.undp.org","3rcm-zfpk",21
"performance.smcgov.org","3rd4-cvp3",5
"data.oregon.gov","3rd4-t4bh",7
"data.ny.gov","3rdq-5smg",7
"opendata.utah.gov","3rer-b4ab",2
"data.medicare.gov","3rf7-yupp",16
"performance.lacity.org","3rf9-qkus",1
"data.cityofnewyork.us","3rfa-3xsf",43
"data.montgomerycountymd.gov","3rg4-mms7",22
"data.seattle.gov","3rg5-9hq4",4
"data.sfgov.org","3rgb-i3az",55
"data.maryland.gov","3rgd-zjxx",11
"datacatalog.cookcountyil.gov","3rh6-jded",1
"performance.smcgov.org","3ri7-fjv7",17
"data.results.wa.gov","3ri9-x2he",14
"finances.worldbank.org","3riq-pbtz",7
"data.kingcounty.gov","3riv-pzq2",10
"data.sunlightlabs.com","3rj5-fkf4",1
"data.sfgov.org","3rjb-k5jp",46
"data.mo.gov","3rjc-eanx",3
"data.illinois.gov","3rjs-rjqv",11
"data.lacity.org","3rk9-64ca",3
"data.edmonton.ca","3rkh-5fsd",1
"healthmeasures.aspe.hhs.gov","3rm2-7r8w",1
"data.nola.gov","3rmp-qxzz",4
"data.lacity.org","3rmt-5n7u",7
"data.ct.gov","3rn7-fp2u",1
"health.data.ny.gov","3rn7-hwrf",11
"datacatalog.cookcountyil.gov","3rn9-29p6",1
"data.raleighnc.gov","3rng-pv3r",22
"finances.worldbank.org","3rnv-w8cy",9
"data.melbourne.vic.gov.au","3rnw-3n7n",1
"data.results.wa.gov","3rp7-zih8",13
"data.kingcounty.gov","3rpu-sz4q",7
"data.smcgov.org","3rpx-uif3",1
"finances.worldbank.org","3rqj-i4se",9
"explore.data.gov","3rqw-23j3",4
"www.natsdatasct.gob.mx","3rrx-abnc",2
"data.nola.gov","3rt5-6zt4",5
"data.cityofchicago.org","3ru3-w6wn",1
"performance.smcgov.org","3ru4-3gdp",17
"data.cityofnewyork.us","3ruf-6eqb",15
"bronx.lehman.cuny.edu","3rw7-2qu9",1
"data.ny.gov","3rwb-t8uc",5
"performance.smcgov.org","3rxa-25r8",17
"midashboard.michigan.gov","3rxg-mc33",2
"opensourcedata.socrata.com","3rxw-s35r",13
"www.data.act.gov.au","3ryd-ipzm",7
"data.seattle.gov","3ryq-fse2",7
"data.results.wa.gov","3ryt-9ki9",12
"data.smgov.net","3ryx-zrth",8
"data.ny.gov","3rz7-pqx7",25
"healthdata.nj.gov","3rzm-cfbf",1
"data.cityofberkeley.info","3s23-j26i",12
"brigades.opendatanetwork.com","3s29-nu9h",4
"data.medicare.gov","3s2c-5paz",2
"socratadata.iot.in.gov","3s2h-p9nz",1
"opensourcedata.socrata.com","3s39-69a2",63
"data.edmonton.ca","3s3d-mhie",1
"finances.worldbank.org","3s3g-2jk2",3
"data.cityofnewyork.us","3s3q-zyzk",6
"data.cms.gov","3s4v-f4ea",3
"opensourcedata.socrata.com","3s7i-u87a",4
"performance.smcgov.org","3s8s-waqf",2
"data.undp.org","3s8u-fns5",4
"data.colorado.gov","3s9s-6fqb",2
"data.ny.gov","3saj-m55n",11
"openpaymentsdata.cms.gov","3sbc-qsic",24
"data.energystar.gov","3sbn-k8kh",10
"data.atlantaga.gov","3sbq-w6bs",6
"data.detroitmi.gov","3sc8-qxpb",1
"reports.data.montgomerycountymd.gov","3scn-8khi",7
"data.nj.gov","3sdw-m94i",3
"dashboard.hawaii.gov","3sdy-mjg7",1
"data.cdc.gov","3se3-rwj2",1
"databox.worldbank.org","3seh-qz8r",6
"data.mo.gov","3sep-fj6s",2
"datacatalog.cookcountyil.gov","3sep-s652",1
"data.energystar.gov","3sf3-d26q",12
"www.opendata.go.ke","3sf5-e8td",1
"data.sfgov.org","3sfx-5sd6",2
"mondara.socrata.com","3sg3-jzxf",7
"opendata.utah.gov","3sgt-8xjk",12
"data.awcnet.org","3shs-ji7z",3
"performance.lacity.org","3si7-m7s2",1
"data.oaklandnet.com","3siy-s2ka",8
"mondara.socrata.com","3sj3-qctw",3
"health.data.ny.gov","3sjh-fyb8",13
"data.cityofchicago.org","3sjs-awi9",7
"data.hawaii.gov","3sjt-fjcn",12
"data.cityofchicago.org","3sjv-cfvg",6
"bronx.lehman.cuny.edu","3sjz-y9za",5
"data.cityofchicago.org","3sk2-asd5",18
"data.cityofchicago.org","3sk9-hnzw",1
"data.results.wa.gov","3skc-j95j",10
"data.sonomacounty.ca.gov","3sks-d6xx",16
"data.raleighnc.gov","3skz-iyxb",6
"mondara.socrata.com","3smy-3v2n",2
"data.lacity.org","3sns-t5zc",4
"bronx.lehman.cuny.edu","3spg-kf7s",25
"reportcard.santamonicayouth.net","3spr-b9nm",2
"data.cityofnewyork.us","3spy-rjpw",3
"data.ny.gov","3sq8-znji",6
"childcare.vancouver.socrata.com","3sqf-6rgi",8
"finances.worldbank.org","3sqh-ntrt",8
"bronx.lehman.cuny.edu","3sqj-n6x6",5
"www.datossct.gob.mx","3src-i4nx",9
"data.cms.gov","3sri-7xgr",5
"data.ok.gov","3sru-i3m5",1
"abt.socrata.com","3ss4-9x4g",14
"data.melbourne.vic.gov.au","3ssf-asxv",4
"pnpm.socrata.com","3ssf-f827",4
"data.energystar.gov","3st6-88px",4
"data.datamontana.us","3stt-xu3b",14
"data.kingcounty.gov","3suy-yqye",4
"data.medicare.gov","3sv2-3hyz",10
"kcstat.kcmo.org","3sv7-m22c",2
"data.oregon.gov","3sv8-uifh",4
"data.results.wa.gov","3svd-32ey",2
"data.ok.gov","3svk-yt5z",18
"data.smcgov.org","3svv-nfkr",8
"data.smcgov.org","3swc-7kti",8
"data.cityofchicago.org","3sws-9tns",10
"data.cityofnewyork.us","3sxn-7gx9",3
"data.ny.gov","3sy7-wgx9",11
"lombardia.socrata.com","3syc-54zf",56
"data.hawaii.gov","3syu-89mp",11
"data.oregon.gov","3syw-6695",5
"data.cityofmadison.com","3syz-mw6z",1
"data.healthcare.gov","3szk-dpbk",33
"healthmeasures.aspe.hhs.gov","3szs-ucb5",1
"data.medicare.gov","3t26-huyv",7
"data.cityofnewyork.us","3t27-6mu3",3
"health.data.ny.gov","3t2f-3yve",5
"data.colorado.gov","3t2n-7ssc",17
"data.cityofnewyork.us","3t2y-r5c4",11
"data.hawaii.gov","3t2z-vwd5",1
"reports.data.montgomerycountymd.gov","3t34-6upe",1
"controllerdata.lacity.org","3t3c-qnpn",1
"data.seattle.gov","3t3i-672w",5
"data.cms.gov","3t47-wutu",4
"data.illinois.gov","3t4i-54t3",1
"dashboard.hawaii.gov","3t4p-4dmc",6
"data2020.abtassociates.com","3t4v-jdsa",2
"datagov-sbx.socrata.com","3t5c-yinn",18
"stat.cityofgainesville.org","3t5r-atge",2
"data.cityofchicago.org","3t5s-ib2y",1
"kibbles.socrata.com","3t6j-ypmk",346
"data.ny.gov","3t7b-s7zn",3
"data.maryland.gov","3t7c-gaf9",2
"data.detroitmi.gov","3t7p-zq9t",2
"performance.smcgov.org","3t7r-c2im",17
"data.michigan.gov","3t8f-yqps",27
"data.energystar.gov","3t94-a5ff",11
"finances.worldbank.org","3t98-54pq",10
"data.wa.gov","3t9a-apm3",2
"data.ct.gov","3t9q-gswi",51
"data.cambridgema.gov","3tci-9fq7",3
"health.data.ny.gov","3tcq-8qkt",22
"data.sunlightlabs.com","3tcr-txd8",1
"bronx.lehman.cuny.edu","3tcy-fvek",2
"data.lacity.org","3tcz-3xtt",7
"sdis.medicaid.gov","3tcz-4erw",6
"reports.data.montgomerycountymd.gov","3td8-emvq",7
"data.datamontana.us","3tdd-536c",3
"sdis.medicaid.gov","3tee-i92v",6
"data.cityofnewyork.us","3tf5-sh5i",8
"health.data.ny.gov","3tfc-g7mf",4
"data.baltimorecity.gov","3tft-7m7z",2
"data.cityofnewyork.us","3tfu-x2qk",16
"data.results.wa.gov","3tgn-85wy",2
"explore.data.gov","3th4-ayps",14
"data.cdc.gov","3th6-236n",2
"data.baltimorecity.gov","3thi-7ehb",17
"health.data.ny.gov","3tht-cxaj",4
"performance.smcgov.org","3thv-3nz2",17
"data.sfgov.org","3ti6-xwrw",13
"data.cityofnewyork.us","3tid-a2yn",1
"data.medicare.gov","3tim-emfp",2
"data.smgov.net","3tip-pxpi",9
"data.oregon.gov","3tje-zvv8",18
"data.cms.gov","3tji-fdpf",96
"data.ny.gov","3tjq-tpft",6
"health.data.ny.gov","3tjs-kf8t",5
"data.cityofgp.com","3tkp-r3gj",4
"data.medicare.gov","3tkt-bv9f",1
"kcstat.kcmo.org","3tkx-nv4k",10
"data.cambridgema.gov","3tm9-brji",8
"data.medicare.gov","3tmi-wqim",19
"healthdata.nj.gov","3tn4-5fce",14
"bronx.lehman.cuny.edu","3tn7-g9pg",4
"data.cityofchicago.org","3tnk-inht",3
"data.mass.gov","3tnp-32rz",6
"finances.worldbank.org","3tp9-xq5u",10
"data.illinois.gov","3tqg-pa52",12
"data.sfgov.org","3tqw-e6ur",7
"data.edmonton.ca","3trf-izgx",9
"data.ny.gov","3trf-twpe",5
"data.healthcare.gov","3tri-46ag",31
"data.hawaii.gov","3trw-8sj6",1
"data.sfgov.org","3ts4-2zcv",3
"data.nola.gov","3tt8-uejw",3
"www.dallasopendata.com","3ttg-ss2h",6
"scripps.socrata.com","3ttj-j8wp",3
"data.cityofchicago.org","3tu3-iesz",3
